user_id,variant,event_name
102247,B,product_view
102247,B,add_to_cart
102247,B,checkout
102247,B,purchase
102249,A,product_view
102251,A,click
102251,A,product_view
102252,B,product_view
102253,A,product_view
102254,A,product_view
102254,A,add_to_cart
102254,A,checkout
102254,A,purchase
102257,A,product_view
102257,A,add_to_cart
102258,B,product_view
102259,A,product_view
102261,B,click
102262,B,product_view
102262,B,add_to_cart
102262,B,checkout
102262,B,purchase
102265,A,product_view
102265,A,add_to_cart
102265,A,checkout
102266,B,product_view
102268,A,product_view
102269,B,product_view
102271,A,product_view
102272,B,click
102273,A,product_view
102274,B,product_view
102275,A,click
102276,B,product_view
102277,B,product_view
102277,B,add_to_cart
102277,B,checkout
102277,B,purchase
102277,B,repeat_purchase
102278,B,product_view
102279,B,product_view
102280,A,product_view
102281,B,click
102281,B,product_view
102282,B,click
102284,A,click
102284,A,product_view
102285,B,click
102285,B,product_view
102286,A,product_view
102287,A,click
102287,A,product_view
102289,B,product_view
102291,A,product_view
102292,A,product_view
102294,A,product_view
102294,A,add_to_cart
102297,A,product_view
102298,A,product_view
102299,A,product_view
102299,A,add_to_cart
102299,A,checkout
102302,B,click
102302,B,product_view
102303,B,product_view
102304,A,product_view
102305,A,product_view
102308,A,product_view
102309,B,product_view
102310,A,product_view
102311,B,product_view
102312,B,click
102312,B,product_view
102314,A,product_view
102315,A,product_view
102316,B,product_view
102317,B,product_view
102318,A,product_view
102320,A,product_view
102321,A,product_view
102322,A,product_view
102323,A,click
102323,A,product_view
102324,A,product_view
102325,B,product_view
102325,B,add_to_cart
102326,A,product_view
102328,B,product_view
102329,A,product_view
102329,A,add_to_cart
102329,A,checkout
102329,A,purchase
102330,A,product_view
102331,A,click
102332,B,product_view
102334,A,product_view
102336,A,product_view
102337,A,product_view
102338,B,product_view
102339,B,product_view
102340,B,product_view
102341,B,click
102341,B,product_view
102342,B,product_view
102343,B,product_view
102344,B,product_view
102344,B,add_to_cart
102344,B,checkout
102344,B,purchase
102345,A,product_view
102345,A,add_to_cart
102345,A,checkout
102347,B,product_view
102348,A,product_view
102350,B,product_view
102351,A,product_view
102352,B,product_view
102353,B,click
102353,B,product_view
102353,B,add_to_cart
102353,B,checkout
102353,B,purchase
102354,B,product_view
102355,B,product_view
102355,B,add_to_cart
102355,B,checkout
102356,B,click
102357,A,product_view
102358,B,product_view
102359,A,product_view
102360,B,product_view
102362,A,product_view
102363,B,product_view
102364,B,product_view
102366,A,click
102366,A,product_view
102368,A,product_view
102368,A,add_to_cart
102368,A,checkout
102368,A,purchase
102368,A,repeat_purchase
102369,A,product_view
102369,A,add_to_cart
102370,B,product_view
102370,B,add_to_cart
102370,B,checkout
102371,B,product_view
102372,B,click
102372,B,product_view
102373,A,click
102373,A,product_view
102374,A,click
102374,A,product_view
102375,B,product_view
102375,B,add_to_cart
102375,B,checkout
102375,B,purchase
102376,A,product_view
102377,B,product_view
102378,B,product_view
102378,B,add_to_cart
102378,B,checkout
102378,B,purchase
102378,B,repeat_purchase
102379,A,product_view
102380,A,product_view
102380,A,add_to_cart
102380,A,checkout
102380,A,purchase
102382,A,product_view
102383,B,product_view
102383,B,add_to_cart
102384,B,product_view
102386,A,product_view
102387,A,product_view
102388,A,product_view
102389,B,product_view
102390,B,product_view
102391,B,click
102391,B,product_view
102392,A,product_view
102393,B,product_view
102399,A,product_view
102399,A,add_to_cart
102400,A,product_view
102400,A,add_to_cart
102401,B,click
102401,B,product_view
102402,A,product_view
102403,A,product_view
102404,A,product_view
102405,A,product_view
102406,A,product_view
102406,A,add_to_cart
102407,B,product_view
102408,B,product_view
102409,B,product_view
102410,A,product_view
102411,A,product_view
102412,A,product_view
102413,A,product_view
102414,B,product_view
102415,B,product_view
102416,B,product_view
102419,B,product_view
102420,B,product_view
102421,A,product_view
102422,A,product_view
102423,A,product_view
102426,A,product_view
102427,B,product_view
102429,A,product_view
102429,A,add_to_cart
102429,A,checkout
102430,B,product_view
102431,B,product_view
102432,A,product_view
102435,A,product_view
102436,A,product_view
102437,A,product_view
102437,A,add_to_cart
102437,A,checkout
102438,B,product_view
102440,A,product_view
102441,B,product_view
102442,A,product_view
102443,A,product_view
102445,B,product_view
102446,A,product_view
102448,B,product_view
102449,A,product_view
102450,B,product_view
102451,B,product_view
102452,A,product_view
102453,A,product_view
102454,B,product_view
102455,A,product_view
102456,A,product_view
102456,A,add_to_cart
102457,B,product_view
102458,B,product_view
102459,B,product_view
102460,B,product_view
102461,B,click
102461,B,product_view
102462,A,product_view
102463,A,product_view
102463,A,add_to_cart
102464,B,product_view
102465,B,product_view
102466,B,product_view
102467,A,product_view
102468,B,product_view
102470,A,product_view
102471,A,click
102471,A,product_view
102472,A,click
102472,A,product_view
102473,A,product_view
102474,A,product_view
102475,B,product_view
102476,A,product_view
102478,B,click
102478,B,product_view
102479,A,product_view
102480,B,product_view
102481,A,product_view
102481,A,add_to_cart
102481,A,checkout
102481,A,purchase
102482,A,product_view
102483,A,product_view
102483,A,add_to_cart
102484,A,product_view
102485,B,product_view
102485,B,add_to_cart
102485,B,checkout
102485,B,purchase
102485,B,repeat_purchase
102486,B,product_view
102487,B,click
102487,B,product_view
102488,A,product_view
102489,A,product_view
102490,B,product_view
102490,B,add_to_cart
102490,B,checkout
102490,B,purchase
102491,B,product_view
102491,B,add_to_cart
102491,B,checkout
102491,B,purchase
102491,B,repeat_purchase
102493,B,product_view
102495,B,click
102495,B,product_view
102496,B,product_view
102496,B,add_to_cart
102496,B,checkout
102496,B,purchase
102496,B,repeat_purchase
102497,A,click
102497,A,product_view
102498,A,product_view
102499,B,product_view
102500,A,product_view
102501,B,product_view
102502,B,product_view
102503,B,product_view
102504,A,product_view
102506,B,product_view
102507,A,product_view
102508,B,product_view
102509,B,product_view
102510,A,product_view
102511,B,product_view
102512,B,product_view
102513,A,product_view
102513,A,add_to_cart
102514,B,click
102514,B,product_view
102515,A,product_view
102515,A,add_to_cart
102515,A,checkout
102515,A,purchase
102515,A,repeat_purchase
102516,A,click
102516,A,product_view
102517,A,product_view
102518,B,product_view
102519,B,product_view
102520,A,product_view
102521,B,product_view
102523,A,product_view
102524,A,click
102524,A,product_view
102525,B,product_view
102526,A,product_view
102526,A,add_to_cart
102527,A,product_view
102528,B,product_view
102529,A,product_view
102530,A,product_view
102531,B,product_view
102531,B,add_to_cart
102531,B,checkout
102531,B,purchase
102532,A,product_view
102534,A,product_view
102535,A,product_view
102536,B,product_view
102536,B,add_to_cart
102536,B,checkout
102536,B,purchase
102537,B,product_view
102538,A,product_view
102539,B,product_view
102540,B,product_view
102541,A,product_view
102542,B,product_view
102543,B,click
102543,B,product_view
102544,A,product_view
102546,B,product_view
102546,B,add_to_cart
102546,B,checkout
102546,B,purchase
102549,B,product_view
102550,B,product_view
102550,B,add_to_cart
102550,B,checkout
102550,B,purchase
102552,A,product_view
102553,B,click
102553,B,product_view
102554,A,product_view
102555,B,click
102555,B,product_view
102555,B,add_to_cart
102557,B,product_view
102559,A,product_view
102560,B,product_view
102561,A,product_view
102563,A,click
102565,A,product_view
102565,A,add_to_cart
102565,A,checkout
102566,A,product_view
102567,A,click
102567,A,product_view
102569,B,product_view
102570,A,product_view
102571,A,product_view
102571,A,add_to_cart
102571,A,checkout
102572,B,product_view
102573,B,product_view
102574,B,product_view
102575,A,product_view
102576,B,click
102576,B,product_view
102577,A,product_view
102578,A,product_view
102579,B,product_view
102579,B,add_to_cart
102580,A,product_view
102581,A,product_view
102582,B,product_view
102583,A,product_view
102583,A,add_to_cart
102585,A,product_view
102586,B,product_view
102587,B,product_view
102588,A,product_view
102588,A,add_to_cart
102588,A,checkout
102588,A,purchase
102589,A,click
102591,A,product_view
102591,A,add_to_cart
102591,A,checkout
102591,A,purchase
102591,A,repeat_purchase
102593,A,product_view
102594,B,product_view
102595,B,product_view
102596,B,product_view
102597,B,product_view
102598,B,product_view
102598,B,add_to_cart
102598,B,checkout
102598,B,purchase
102599,B,product_view
102600,A,click
102600,A,product_view
102601,A,product_view
102602,A,product_view
102602,A,add_to_cart
102602,A,checkout
102603,B,product_view
102604,A,product_view
102605,A,product_view
102605,A,add_to_cart
102605,A,checkout
102606,B,product_view
102607,B,click
102607,B,product_view
102607,B,add_to_cart
102608,B,product_view
102609,A,product_view
102609,A,add_to_cart
102609,A,checkout
102610,A,click
102611,A,product_view
102612,B,product_view
102612,B,add_to_cart
102612,B,checkout
102612,B,purchase
102613,B,product_view
102613,B,add_to_cart
102613,B,checkout
102613,B,purchase
102614,A,product_view
102614,A,add_to_cart
102615,B,product_view
102616,A,product_view
102616,A,add_to_cart
102616,A,checkout
102616,A,purchase
102617,A,product_view
102619,B,product_view
102620,A,product_view
102622,A,product_view
102624,A,product_view
102625,A,product_view
102627,A,product_view
102629,B,click
102629,B,product_view
102631,A,product_view
102631,A,add_to_cart
102631,A,checkout
102631,A,purchase
102632,A,product_view
102633,A,click
102633,A,product_view
102635,A,product_view
102636,B,product_view
102638,A,product_view
102639,A,product_view
102640,A,product_view
102641,A,product_view
102642,A,product_view
102643,A,product_view
102644,B,product_view
102644,B,add_to_cart
102645,A,product_view
102646,A,product_view
102646,A,add_to_cart
102646,A,checkout
102646,A,purchase
102647,B,product_view
102648,B,product_view
102649,A,product_view
102650,B,product_view
102651,A,product_view
102652,B,product_view
102652,B,add_to_cart
102652,B,checkout
102652,B,purchase
102652,B,repeat_purchase
102653,A,product_view
102654,B,product_view
102654,B,add_to_cart
102656,B,product_view
102658,B,product_view
102659,B,product_view
102662,B,product_view
102663,A,product_view
102663,A,add_to_cart
102664,B,product_view
102665,B,product_view
102666,A,product_view
102667,B,product_view
102668,A,product_view
102669,A,product_view
102670,A,product_view
102671,A,product_view
102672,A,product_view
102674,A,product_view
102676,A,click
102676,A,product_view
102676,A,add_to_cart
102676,A,checkout
102676,A,purchase
102676,A,repeat_purchase
102677,B,product_view
102677,B,add_to_cart
102677,B,checkout
102677,B,purchase
102677,B,repeat_purchase
102678,A,product_view
102681,B,product_view
102681,B,add_to_cart
102682,A,click
102682,A,product_view
102682,A,add_to_cart
102682,A,checkout
102682,A,purchase
102683,B,product_view
102684,A,product_view
102685,A,product_view
102686,A,product_view
102688,B,product_view
102688,B,add_to_cart
102688,B,checkout
102688,B,purchase
102689,B,product_view
102691,B,product_view
102692,A,click
102692,A,product_view
102692,A,add_to_cart
102692,A,checkout
102692,A,purchase
102693,B,product_view
102695,A,product_view
102696,B,product_view
102696,B,add_to_cart
102696,B,checkout
102696,B,purchase
102697,A,product_view
102697,A,add_to_cart
102697,A,checkout
102697,A,purchase
102698,B,product_view
102699,B,click
102699,B,product_view
102701,B,product_view
102702,A,product_view
102703,B,product_view
102704,A,click
102704,A,product_view
102705,A,product_view
102705,A,add_to_cart
102705,A,checkout
102706,B,product_view
102707,B,product_view
102708,B,product_view
102709,B,product_view
102710,B,product_view
102713,B,product_view
102713,B,add_to_cart
102713,B,checkout
102713,B,purchase
102714,A,product_view
102715,B,product_view
102716,A,product_view
102717,A,product_view
102718,A,product_view
102720,B,product_view
102721,A,product_view
102722,B,product_view
102723,A,product_view
102724,B,product_view
102726,A,click
102726,A,product_view
102727,B,product_view
102728,A,product_view
102730,A,product_view
102731,A,product_view
102732,A,product_view
102733,A,product_view
102734,B,product_view
102735,A,product_view
102735,A,add_to_cart
102735,A,checkout
102735,A,purchase
102736,A,product_view
102737,A,product_view
102737,A,add_to_cart
102737,A,checkout
102737,A,purchase
102738,B,click
102741,B,product_view
102741,B,add_to_cart
102742,B,product_view
102743,B,product_view
102744,A,product_view
102745,B,product_view
102746,A,product_view
102749,B,product_view
102750,A,product_view
102750,A,add_to_cart
102750,A,checkout
102750,A,purchase
102751,A,product_view
102752,B,product_view
102753,A,product_view
102753,A,add_to_cart
102753,A,checkout
102753,A,purchase
102753,A,repeat_purchase
102754,A,product_view
102755,B,product_view
102755,B,add_to_cart
102755,B,checkout
102755,B,purchase
102756,B,product_view
102756,B,add_to_cart
102756,B,checkout
102756,B,purchase
102757,B,product_view
102758,A,click
102759,A,product_view
102760,B,product_view
102761,B,product_view
102762,A,product_view
102763,B,product_view
102763,B,add_to_cart
102763,B,checkout
102763,B,purchase
102764,B,product_view
102766,A,product_view
102767,A,product_view
102768,A,product_view
102770,A,product_view
102771,B,product_view
102773,B,product_view
102774,B,product_view
102774,B,add_to_cart
102775,A,product_view
102775,A,add_to_cart
102776,A,product_view
102776,A,add_to_cart
102776,A,checkout
102776,A,purchase
102778,B,click
102778,B,product_view
102778,B,add_to_cart
102778,B,checkout
102778,B,purchase
102779,B,product_view
102780,A,product_view
102781,B,product_view
102782,A,product_view
102784,B,product_view
102786,A,click
102787,B,product_view
102788,A,product_view
102789,A,product_view
102790,B,product_view
102791,A,product_view
102792,B,product_view
102793,B,product_view
102794,A,product_view
102795,A,product_view
102796,B,product_view
102797,A,product_view
102797,A,add_to_cart
102798,B,product_view
102798,B,add_to_cart
102798,B,checkout
102798,B,purchase
102799,B,product_view
102802,B,product_view
102803,A,product_view
102805,A,product_view
102806,B,product_view
102807,A,product_view
102807,A,add_to_cart
102808,A,product_view
102809,A,product_view
102810,B,product_view
102811,B,product_view
102813,A,click
102813,A,product_view
102813,A,add_to_cart
102814,B,product_view
102815,A,product_view
102816,A,product_view
102817,A,product_view
102819,A,product_view
102819,A,add_to_cart
102819,A,checkout
102819,A,purchase
102820,B,product_view
102822,A,product_view
102823,B,product_view
102824,B,product_view
102824,B,add_to_cart
102824,B,checkout
102825,B,product_view
102826,A,product_view
102826,A,add_to_cart
102826,A,checkout
102827,A,product_view
102827,A,add_to_cart
102827,A,checkout
102827,A,purchase
102827,A,repeat_purchase
102828,B,product_view
102829,A,product_view
102829,A,add_to_cart
102830,A,product_view
102830,A,add_to_cart
102833,A,product_view
102836,A,product_view
102837,A,product_view
102838,A,click
102838,A,product_view
102838,A,add_to_cart
102838,A,checkout
102838,A,purchase
102839,A,product_view
102840,A,product_view
102841,B,product_view
102841,B,add_to_cart
102841,B,checkout
102841,B,purchase
102842,B,product_view
102843,A,product_view
102844,B,product_view
102847,B,product_view
102847,B,add_to_cart
102847,B,checkout
102847,B,purchase
102848,B,product_view
102849,A,product_view
102850,B,product_view
102851,B,product_view
102852,B,product_view
102854,B,product_view
102855,A,product_view
102856,B,click
102856,B,product_view
102857,A,product_view
102858,A,product_view
102859,B,product_view
102860,A,product_view
102862,B,product_view
102863,B,product_view
102865,B,product_view
102866,A,product_view
102866,A,add_to_cart
102867,A,product_view
102868,A,product_view
102869,A,product_view
102870,B,product_view
102871,B,product_view
102872,A,product_view
102873,A,product_view
102874,A,product_view
102876,A,product_view
102877,A,click
102877,A,product_view
102878,B,product_view
102879,A,product_view
102880,B,product_view
102881,B,product_view
102882,B,product_view
102882,B,add_to_cart
102883,A,product_view
102884,B,product_view
102886,B,product_view
102887,A,product_view
102887,A,add_to_cart
102887,A,checkout
102887,A,purchase
102887,A,repeat_purchase
102889,A,product_view
102890,A,product_view
102890,A,add_to_cart
102891,B,product_view
102892,A,product_view
102893,A,product_view
102894,A,product_view
102895,B,product_view
102896,B,product_view
102897,B,product_view
102898,B,product_view
102899,A,click
102900,B,click
102901,A,product_view
102901,A,add_to_cart
102902,A,product_view
102903,A,product_view
102904,A,product_view
102904,A,add_to_cart
102904,A,checkout
102904,A,purchase
102904,A,repeat_purchase
102905,B,click
102905,B,product_view
102906,B,product_view
102907,B,product_view
102908,A,product_view
102909,A,product_view
102909,A,add_to_cart
102911,B,product_view
102911,B,add_to_cart
102912,A,product_view
102913,B,product_view
102914,B,product_view
102915,A,product_view
102916,A,product_view
102916,A,add_to_cart
102917,A,product_view
102918,B,product_view
102919,A,product_view
102921,A,product_view
102922,A,product_view
102923,A,click
102923,A,product_view
102924,B,product_view
102925,B,product_view
102925,B,add_to_cart
102925,B,checkout
102926,A,product_view
102927,B,click
102927,B,product_view
102929,B,click
102929,B,product_view
102930,A,product_view
102931,B,product_view
102932,A,product_view
102932,A,add_to_cart
102932,A,checkout
102932,A,purchase
102933,A,product_view
102934,A,product_view
102935,B,product_view
102936,B,product_view
102937,B,product_view
102939,A,product_view
102940,A,product_view
102941,B,product_view
102942,A,product_view
102942,A,add_to_cart
102942,A,checkout
102942,A,purchase
102942,A,repeat_purchase
102946,B,click
102947,B,product_view
102948,A,product_view
102949,B,product_view
102950,A,product_view
102951,A,product_view
102952,B,product_view
102953,A,product_view
102954,A,product_view
102954,A,add_to_cart
102954,A,checkout
102954,A,purchase
102954,A,repeat_purchase
102955,A,product_view
102957,B,click
102957,B,product_view
102958,A,product_view
102961,B,click
102961,B,product_view
102963,A,product_view
102964,A,product_view
102965,A,product_view
102965,A,add_to_cart
102966,A,product_view
102967,A,product_view
102968,B,product_view
102968,B,add_to_cart
102968,B,checkout
102968,B,purchase
102969,B,product_view
102970,B,click
102970,B,product_view
102971,A,product_view
102972,B,product_view
102973,A,product_view
102974,B,product_view
102977,B,product_view
102977,B,add_to_cart
102978,B,product_view
102979,A,product_view
102980,A,click
102981,B,product_view
102982,A,click
102982,A,product_view
102983,A,click
102983,A,product_view
102984,A,product_view
102985,B,product_view
102986,A,product_view
102987,B,product_view
102988,B,product_view
102988,B,add_to_cart
102988,B,checkout
102989,B,click
102989,B,product_view
102990,A,product_view
102990,A,add_to_cart
102992,A,product_view
102994,B,product_view
102995,A,click
102997,B,click
102999,B,click
102999,B,product_view
102999,B,add_to_cart
103000,A,product_view
103000,A,add_to_cart
103001,B,product_view
103002,A,product_view
103004,B,click
103004,B,product_view
103004,B,add_to_cart
103004,B,checkout
103004,B,purchase
103004,B,repeat_purchase
103005,B,click
103005,B,product_view
103007,B,product_view
103008,A,product_view
103008,A,add_to_cart
103009,B,product_view
103010,B,product_view
103012,B,product_view
103012,B,add_to_cart
103012,B,checkout
103012,B,purchase
103013,B,product_view
103014,B,product_view
103015,B,product_view
103016,A,product_view
103018,A,product_view
103018,A,add_to_cart
103018,A,checkout
103019,A,product_view
103020,A,product_view
103021,A,product_view
103022,A,product_view
103023,B,product_view
103024,B,product_view
103026,B,click
103026,B,product_view
103027,A,product_view
103028,A,product_view
103029,B,product_view
103030,A,product_view
103031,A,product_view
103031,A,add_to_cart
103031,A,checkout
103031,A,purchase
103032,B,product_view
103032,B,add_to_cart
103032,B,checkout
103032,B,purchase
103033,B,product_view
103034,A,product_view
103034,A,add_to_cart
103035,B,click
103035,B,product_view
103035,B,add_to_cart
103035,B,checkout
103036,B,product_view
103036,B,add_to_cart
103036,B,checkout
103036,B,purchase
103037,B,product_view
103037,B,add_to_cart
103038,B,product_view
103039,A,product_view
103041,B,product_view
103042,A,click
103042,A,product_view
103042,A,add_to_cart
103042,A,checkout
103043,B,product_view
103044,B,product_view
103045,B,click
103045,B,product_view
103046,A,product_view
103047,B,product_view
103048,A,product_view
103049,B,click
103049,B,product_view
103049,B,add_to_cart
103049,B,checkout
103049,B,purchase
103050,A,product_view
103050,A,add_to_cart
103050,A,checkout
103050,A,purchase
103051,A,product_view
103052,B,product_view
103052,B,add_to_cart
103052,B,checkout
103053,A,product_view
103054,A,product_view
103054,A,add_to_cart
103054,A,checkout
103054,A,purchase
103055,B,product_view
103056,B,product_view
103057,B,product_view
103058,A,click
103058,A,product_view
103059,A,product_view
103059,A,add_to_cart
103059,A,checkout
103059,A,purchase
103060,B,click
103060,B,product_view
103061,B,product_view
103062,A,product_view
103062,A,add_to_cart
103062,A,checkout
103063,A,product_view
103064,B,product_view
103065,A,product_view
103066,B,product_view
103067,A,product_view
103068,B,product_view
103069,A,product_view
103069,A,add_to_cart
103069,A,checkout
103069,A,purchase
103072,B,product_view
103075,A,product_view
103076,B,product_view
103076,B,add_to_cart
103076,B,checkout
103076,B,purchase
103077,A,product_view
103078,B,product_view
103079,A,product_view
103080,B,product_view
103081,B,click
103081,B,product_view
103082,B,product_view
103083,B,click
103083,B,product_view
103084,B,product_view
103084,B,add_to_cart
103084,B,checkout
103084,B,purchase
103085,B,product_view
103086,A,product_view
103087,B,click
103087,B,product_view
103088,B,click
103088,B,product_view
103089,A,product_view
103090,B,product_view
103090,B,add_to_cart
103090,B,checkout
103090,B,purchase
103091,B,product_view
103091,B,add_to_cart
103092,B,product_view
103093,A,product_view
103094,A,product_view
103094,A,add_to_cart
103095,A,product_view
103096,B,click
103097,B,product_view
103099,B,product_view
103100,B,product_view
103100,B,add_to_cart
103100,B,checkout
103100,B,purchase
103102,A,click
103103,A,product_view
103104,B,product_view
103105,B,product_view
103105,B,add_to_cart
103105,B,checkout
103105,B,purchase
103106,B,product_view
103107,A,product_view
103108,A,product_view
103108,A,add_to_cart
103108,A,checkout
103108,A,purchase
103109,B,product_view
103110,A,click
103110,A,product_view
103111,B,product_view
103111,B,add_to_cart
103111,B,checkout
103111,B,purchase
103112,B,product_view
103113,A,product_view
103115,B,click
103115,B,product_view
103115,B,add_to_cart
103115,B,checkout
103115,B,purchase
103116,B,product_view
103117,A,product_view
103118,B,product_view
103119,A,product_view
103120,A,product_view
103124,B,click
103125,B,product_view
103126,B,product_view
103127,A,product_view
103128,A,click
103129,A,product_view
103130,B,product_view
103131,B,product_view
103132,B,product_view
103133,A,product_view
103134,A,product_view
103135,A,product_view
103136,B,product_view
103137,B,product_view
103138,A,product_view
103139,B,product_view
103140,B,product_view
103141,A,product_view
103143,A,click
103143,A,product_view
103143,A,add_to_cart
103143,A,checkout
103143,A,purchase
103145,B,product_view
103146,A,product_view
103148,B,product_view
103150,B,product_view
103150,B,add_to_cart
103150,B,checkout
103150,B,purchase
103151,A,product_view
103152,A,product_view
103152,A,add_to_cart
103153,B,product_view
103154,B,product_view
103155,A,product_view
103156,A,click
103156,A,product_view
103157,A,product_view
103158,B,product_view
103159,B,product_view
103161,B,product_view
103161,B,add_to_cart
103161,B,checkout
103161,B,purchase
103162,A,product_view
103163,A,product_view
103164,B,click
103164,B,product_view
103165,B,product_view
103166,B,product_view
103167,A,product_view
103169,A,product_view
103170,B,product_view
103174,A,click
103174,A,product_view
103177,B,product_view
103178,A,product_view
103180,A,product_view
103181,A,product_view
103181,A,add_to_cart
103182,A,product_view
103183,B,product_view
103184,A,product_view
103185,B,product_view
103186,A,product_view
103187,B,product_view
103188,A,click
103188,A,product_view
103189,A,product_view
103192,B,product_view
103193,A,product_view
103194,A,product_view
103196,B,product_view
103197,A,click
103199,A,product_view
103200,B,product_view
103201,B,product_view
103202,A,product_view
103203,B,product_view
103203,B,add_to_cart
103204,A,product_view
103205,A,product_view
103206,B,product_view
103206,B,add_to_cart
103206,B,checkout
103206,B,purchase
103207,B,product_view
103208,A,product_view
103209,A,product_view
103209,A,add_to_cart
103209,A,checkout
103209,A,purchase
103210,B,click
103210,B,product_view
103212,A,product_view
103212,A,add_to_cart
103213,B,product_view
103216,B,product_view
103217,A,click
103217,A,product_view
103218,B,product_view
103219,A,product_view
103220,A,product_view
103221,A,product_view
103222,B,product_view
103223,A,product_view
103224,A,product_view
103225,B,product_view
103226,A,product_view
103227,B,product_view
103228,B,product_view
103229,A,product_view
103230,A,product_view
103231,B,product_view
103232,B,product_view
103234,A,product_view
103235,A,product_view
103236,A,product_view
103236,A,add_to_cart
103236,A,checkout
103236,A,purchase
103237,A,product_view
103238,A,product_view
103238,A,add_to_cart
103238,A,checkout
103238,A,purchase
103239,B,product_view
103239,B,add_to_cart
103239,B,checkout
103239,B,purchase
103241,A,product_view
103242,A,product_view
103243,A,product_view
103244,B,product_view
103245,A,product_view
103246,B,product_view
103247,B,click
103247,B,product_view
103248,B,product_view
103250,B,product_view
103252,B,product_view
103254,A,product_view
103255,B,click
103255,B,product_view
103257,A,click
103257,A,product_view
103258,B,product_view
103260,A,product_view
103261,B,product_view
103262,B,product_view
103263,B,product_view
103263,B,add_to_cart
103263,B,checkout
103263,B,purchase
103265,B,product_view
103266,B,product_view
103267,A,product_view
103267,A,add_to_cart
103269,A,product_view
103270,A,click
103270,A,product_view
103271,A,click
103272,A,product_view
103274,A,product_view
103275,A,product_view
103276,B,product_view
103278,B,click
103279,B,product_view
103280,B,product_view
103281,B,product_view
103282,A,product_view
103283,B,product_view
103284,A,product_view
103285,A,product_view
103286,A,product_view
103288,B,product_view
103289,A,product_view
103290,B,product_view
103291,B,product_view
103292,A,product_view
103293,B,product_view
103294,A,product_view
103295,B,click
103295,B,product_view
103297,B,product_view
103297,B,add_to_cart
103297,B,checkout
103298,B,product_view
103299,B,product_view
103300,A,product_view
103301,B,product_view
103304,B,product_view
103304,B,add_to_cart
103304,B,checkout
103304,B,purchase
103305,B,product_view
103306,B,product_view
103306,B,add_to_cart
103307,A,product_view
103308,A,product_view
103308,A,add_to_cart
103309,A,product_view
103310,B,product_view
103311,A,product_view
103312,B,product_view
103313,B,product_view
103314,A,product_view
103314,A,add_to_cart
103314,A,checkout
103316,B,click
103316,B,product_view
103317,A,product_view
103317,A,add_to_cart
103317,A,checkout
103317,A,purchase
103319,A,product_view
103320,B,product_view
103321,A,product_view
103321,A,add_to_cart
103321,A,checkout
103322,A,product_view
103323,A,product_view
103324,B,product_view
103325,B,product_view
103326,A,product_view
103327,A,product_view
103329,B,product_view
103329,B,add_to_cart
103330,A,product_view
103331,B,product_view
103332,B,product_view
103333,B,product_view
103334,A,product_view
103335,A,product_view
103335,A,add_to_cart
103335,A,checkout
103335,A,purchase
103337,B,product_view
103339,A,click
103339,A,product_view
103340,A,product_view
103341,B,click
103343,B,product_view
103344,B,product_view
103344,B,add_to_cart
103344,B,checkout
103344,B,purchase
103346,B,product_view
103347,A,product_view
103348,A,product_view
103349,A,product_view
103349,A,add_to_cart
103349,A,checkout
103350,A,product_view
103350,A,add_to_cart
103350,A,checkout
103350,A,purchase
103351,A,product_view
103352,A,click
103352,A,product_view
103353,A,product_view
103354,B,click
103354,B,product_view
103355,A,product_view
103356,B,product_view
103357,B,product_view
103358,B,click
103358,B,product_view
103360,B,product_view
103361,B,product_view
103362,B,product_view
103363,A,product_view
103364,B,product_view
103365,B,product_view
103366,B,product_view
103367,B,product_view
103368,B,product_view
103369,A,click
103369,A,product_view
103370,A,product_view
103370,A,add_to_cart
103371,A,product_view
103372,A,product_view
103372,A,add_to_cart
103373,B,product_view
103374,B,product_view
103374,B,add_to_cart
103375,B,product_view
103375,B,add_to_cart
103375,B,checkout
103375,B,purchase
103375,B,repeat_purchase
103376,B,product_view
103377,B,product_view
103377,B,add_to_cart
103377,B,checkout
103377,B,purchase
103377,B,repeat_purchase
103378,B,product_view
103379,B,product_view
103380,B,click
103380,B,product_view
103381,B,product_view
103381,B,add_to_cart
103381,B,checkout
103381,B,purchase
103382,A,product_view
103382,A,add_to_cart
103383,B,product_view
103387,B,product_view
103388,B,product_view
103388,B,add_to_cart
103389,B,product_view
103391,B,click
103391,B,product_view
103392,B,product_view
103392,B,add_to_cart
103392,B,checkout
103393,B,product_view
103396,B,product_view
103397,B,product_view
103397,B,add_to_cart
103397,B,checkout
103398,A,product_view
103400,B,product_view
103401,A,product_view
103402,B,product_view
103404,A,product_view
103405,B,product_view
103406,B,product_view
103407,A,product_view
103408,A,product_view
103409,B,product_view
103410,A,product_view
103411,A,product_view
103414,A,product_view
103415,B,product_view
103416,A,product_view
103416,A,add_to_cart
103416,A,checkout
103416,A,purchase
103416,A,repeat_purchase
103418,B,product_view
103419,B,product_view
103421,A,product_view
103422,B,product_view
103423,B,product_view
103423,B,add_to_cart
103424,B,product_view
103425,A,product_view
103426,A,product_view
103426,A,add_to_cart
103426,A,checkout
103426,A,purchase
103427,B,product_view
103429,B,product_view
103429,B,add_to_cart
103429,B,checkout
103429,B,purchase
103430,A,product_view
103431,A,product_view
103433,A,product_view
103434,A,product_view
103434,A,add_to_cart
103434,A,checkout
103434,A,purchase
103436,A,product_view
103436,A,add_to_cart
103437,A,product_view
